int_video,int_time,str_instrument1,str_instrument2,int_instrument1,int_instrument2,pos_instrument1,pos_instrument2,,
3,2575,ring_curette,suction,13,16,2,3,,
3,2576,ring_curette,suction,13,16,3,3,,
3,2577,ring_curette,suction,13,16,3,3,,
3,2578,ring_curette,suction,13,16,3,5,,
3,2579,ring_curette,suction,13,16,3,3,,
3,2580,ring_curette,suction,13,16,2,3,,
3,2581,ring_curette,suction,13,16,3,3,,
3,2582,ring_curette,suction,13,16,3,3,,
3,2583,ring_curette,suction,13,16,3,3,,
3,2584,ring_curette,suction,13,16,3,3,,
3,2585,ring_curette,suction,13,16,3,3,,
3,2586,ring_curette,suction,13,16,3,5,,
3,2587,ring_curette,suction,13,16,3,5,,
3,2588,ring_curette,suction,13,16,3,5,,
3,2589,ring_curette,suction,13,16,5,5,,
3,2590,ring_curette,suction,13,16,3,3,,
3,2591,ring_curette,suction,13,16,3,3,,
3,2592,ring_curette,suction,13,16,5,5,,
3,2593,ring_curette,suction,13,16,2,4,,
3,2594,ring_curette,suction,13,16,2,4,,
3,2595,ring_curette,suction,13,16,5,5,,
3,2596,ring_curette,suction,13,16,5,3,,
3,2597,ring_curette,suction,13,16,5,5,,
3,2598,ring_curette,suction,13,16,5,5,,
3,2599,out_of_patient,no_secondary_instrument,-1,-2,,,,
3,2600,ring_curette,suction,13,16,5,5,,
3,2601,ring_curette,suction,13,16,2,2,,
3,2602,ring_curette,suction,13,16,2,2,,
3,2603,ring_curette,suction,13,16,2,2,,
3,2604,ring_curette,suction,13,16,2,2,,
3,2605,ring_curette,suction,13,16,2,2,,
3,2606,ring_curette,suction,13,16,3,3,,
3,2607,ring_curette,suction,13,16,3,3,,
3,2608,ring_curette,suction,13,16,2,3,,
3,2609,ring_curette,suction,13,16,2,5,,
3,2610,ring_curette,suction,13,16,3,5,,
3,2611,ring_curette,suction,13,16,5,5,,
3,2612,ring_curette,suction,13,16,3,5,,
3,2613,ring_curette,suction,13,16,2,2,,
3,2614,ring_curette,suction,13,16,5,4,,
3,2615,ring_curette,suction,13,16,2,5,,
3,2616,ring_curette,suction,13,16,2,5,,
3,2617,ring_curette,suction,13,16,2,5,,
3,2618,ring_curette,suction,13,16,2,5,,
3,2619,ring_curette,suction,13,16,2,2,,
3,2620,ring_curette,suction,13,16,2,2,,
3,2621,ring_curette,suction,13,16,2,2,,
3,2622,ring_curette,suction,13,16,2,2,,
3,2623,ring_curette,suction,13,16,2,5,,
3,2624,ring_curette,suction,13,16,2,2,,
3,2625,ring_curette,no_secondary_instrument,13,-2,5,,,
3,2626,ring_curette,suction,13,16,2,2,,
3,2627,ring_curette,suction,13,16,2,3,,
3,2628,ring_curette,suction,13,16,2,3,,
3,2629,out_of_patient,no_secondary_instrument,-1,-2,,,,
3,2630,ring_curette,suction,13,16,2,5,,
3,2631,ring_curette,suction,13,16,2,3,,
3,2632,ring_curette,suction,13,16,2,2,,
3,2633,ring_curette,suction,13,16,3,5,,
3,2634,ring_curette,suction,13,16,3,3,,
3,2635,ring_curette,suction,13,16,3,5,,
3,2636,ring_curette,suction,13,16,2,3,,
3,2637,ring_curette,suction,13,16,2,3,,
3,2638,ring_curette,suction,13,16,2,2,,
3,2639,ring_curette,suction,13,16,2,3,,
3,2640,ring_curette,suction,13,16,2,3,,
3,2641,ring_curette,suction,13,16,2,3,,
3,2642,ring_curette,suction,13,16,2,5,,
3,2643,ring_curette,suction,13,16,2,5,,
3,2644,ring_curette,suction,13,16,2,3,,
3,2645,ring_curette,suction,13,16,2,3,,
3,2646,ring_curette,suction,13,16,2,3,,
3,2647,ring_curette,suction,13,16,2,5,,
3,2648,ring_curette,suction,13,16,2,3,,
3,2649,suction,no_secondary_instrument,16,-2,2,,,
3,2650,ring_curette,suction,13,16,2,3,,
3,2651,ring_curette,suction,13,16,2,3,,
3,2652,ring_curette,suction,13,16,2,3,,
3,2653,ring_curette,suction,13,16,2,3,,
3,2654,ring_curette,suction,13,16,2,2,,
3,2655,ring_curette,suction,13,16,2,3,,
3,2656,ring_curette,suction,13,16,2,2,,
3,2657,ring_curette,suction,13,16,2,2,,
3,2658,ring_curette,suction,13,16,2,2,,
3,2659,ring_curette,suction,13,16,2,2,,
3,2660,ring_curette,suction,13,16,2,3,,
3,2661,ring_curette,suction,13,16,2,2,,
3,2662,ring_curette,suction,13,16,2,2,,
3,2663,ring_curette,suction,13,16,2,2,,
3,2664,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2665,out_of_patient,no_secondary_instrument,-1,-2,,,,
3,2666,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2667,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2668,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2669,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2670,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2671,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2672,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2673,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2674,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2675,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2676,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2677,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2678,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2679,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2680,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2681,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2682,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2683,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2684,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2685,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2686,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2687,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2688,ring_curette,no_secondary_instrument,13,-2,3,,,
3,2689,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2690,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2691,ring_curette,no_secondary_instrument,13,-2,5,,,
3,2692,ring_curette,no_secondary_instrument,13,-2,5,,,
3,2693,ring_curette,no_secondary_instrument,13,-2,5,,,
3,2694,ring_curette,suction,13,16,5,2,,
3,2695,ring_curette,suction,13,16,5,5,,
3,2696,ring_curette,suction,13,16,5,3,,
3,2697,ring_curette,suction,13,16,2,2,,
3,2698,ring_curette,suction,13,16,2,2,,
3,2699,ring_curette,suction,13,16,2,3,,
3,2700,ring_curette,suction,13,16,5,5,,
3,2701,ring_curette,suction,13,16,2,3,,
3,2702,ring_curette,suction,13,16,2,2,,
3,2703,ring_curette,suction,13,16,5,5,,
3,2704,ring_curette,suction,13,16,5,5,,
3,2705,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2706,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2707,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2708,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2709,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2710,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2711,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2712,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2713,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2714,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2715,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2716,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2717,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2718,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2719,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2720,suction,no_secondary_instrument,16,-2,1,,,
3,2721,suction,no_secondary_instrument,16,-2,1,,,
3,2722,suction,no_secondary_instrument,16,-2,1,,,
3,2723,suction,no_secondary_instrument,16,-2,1,,,
3,2724,suction,no_secondary_instrument,16,-2,1,,,
3,2725,suction,no_secondary_instrument,16,-2,1,,,
3,2726,suction,no_secondary_instrument,16,-2,3,,,
3,2727,suction,no_secondary_instrument,16,-2,3,,,
3,2728,suction,no_secondary_instrument,16,-2,3,,,
3,2729,suction,no_secondary_instrument,16,-2,3,,,
3,2730,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2731,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2732,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2733,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2734,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2735,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2736,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2737,occluded_image_inside_patient,no_secondary_instrument,0,-2,,,,
3,2738,occluded_image_inside_patient,no_secondary_instrument,0,-2,,,,
3,2739,occluded_image_inside_patient,no_secondary_instrument,0,-2,,,,
3,2740,suction,no_secondary_instrument,16,-2,4,,,
3,2741,suction,no_secondary_instrument,16,-2,3,,,
3,2742,suction,no_secondary_instrument,16,-2,1,,,
3,2743,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2744,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2745,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2746,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2747,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2748,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2749,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2750,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2751,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2752,ring_curette,suction,13,16,2,4,,
3,2753,ring_curette,suction,13,16,2,3,,
3,2754,ring_curette,suction,13,16,2,3,,
3,2755,ring_curette,suction,13,16,2,3,,
3,2756,ring_curette,suction,13,16,3,3,,
3,2757,ring_curette,suction,13,16,3,4,,
3,2758,ring_curette,suction,13,16,3,2,,
3,2759,ring_curette,suction,13,16,3,2,,
3,2760,ring_curette,suction,13,16,2,5,,
3,2761,ring_curette,suction,13,16,2,3,,
3,2762,ring_curette,suction,13,16,2,3,,
3,2763,ring_curette,suction,13,16,2,3,,
3,2764,ring_curette,suction,13,16,2,3,,
3,2765,ring_curette,suction,13,16,1,3,,
3,2766,ring_curette,suction,13,16,3,3,,
3,2767,ring_curette,suction,13,16,3,4,,
3,2768,ring_curette,suction,13,16,3,3,,
3,2769,ring_curette,suction,13,16,3,3,,
3,2770,ring_curette,suction,13,16,2,3,,
3,2771,ring_curette,suction,13,16,2,2,,
3,2772,ring_curette,suction,13,16,3,2,,
3,2773,ring_curette,suction,13,16,2,2,,
3,2774,ring_curette,suction,13,16,2,2,,
3,2775,ring_curette,suction,13,16,2,2,,
3,2776,ring_curette,suction,13,16,2,2,,
3,2777,ring_curette,suction,13,16,2,2,,
3,2778,ring_curette,suction,13,16,3,2,,
3,2779,ring_curette,suction,13,16,3,2,,
3,2780,ring_curette,suction,13,16,3,2,,
3,2781,ring_curette,suction,13,16,3,3,,
3,2782,ring_curette,suction,13,16,3,3,,
3,2783,ring_curette,suction,13,16,2,3,,
3,2784,ring_curette,suction,13,16,2,2,,
3,2785,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2786,ring_curette,suction,13,16,1,3,,
3,2787,ring_curette,suction,13,16,3,3,,
3,2788,ring_curette,suction,13,16,3,3,,
3,2789,ring_curette,suction,13,16,3,3,,
3,2790,ring_curette,suction,13,16,3,2,,
3,2791,ring_curette,suction,13,16,3,2,,
3,2792,ring_curette,suction,13,16,3,3,,
3,2793,ring_curette,suction,13,16,3,2,,
3,2794,ring_curette,suction,13,16,3,3,,
3,2795,ring_curette,suction,13,16,3,2,,
3,2796,ring_curette,suction,13,16,3,4,,
3,2797,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2798,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2799,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2800,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2801,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2802,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2803,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2804,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2805,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2806,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2807,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2808,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2809,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2810,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2811,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2812,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2813,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2814,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2815,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2816,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2817,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2818,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2819,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2820,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2821,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2822,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2823,suction,no_secondary_instrument,16,-2,4,,,
3,2824,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2825,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2826,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2827,ring_curette,no_secondary_instrument,13,-2,2,,,
3,2828,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2829,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2830,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2831,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2832,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2833,suction,no_secondary_instrument,16,-2,2,,,
3,2834,suction,no_secondary_instrument,16,-2,3,,,
3,2835,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2836,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2837,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2838,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2839,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2840,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2841,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2842,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2843,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2844,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2845,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2846,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2847,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2848,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2849,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2850,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2851,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2852,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2853,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2854,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2855,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2856,suction,no_secondary_instrument,16,-2,4,,,
3,2857,suction,no_secondary_instrument,16,-2,4,,,
3,2858,suction,no_secondary_instrument,16,-2,4,,,
3,2859,irrigation_syringe,suction,7,16,5,4,,
3,2860,irrigation_syringe,suction,7,16,5,4,,
3,2861,irrigation_syringe,suction,7,16,5,4,,
3,2862,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2863,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2864,suction,no_secondary_instrument,16,-2,4,,,
3,2865,suction,no_secondary_instrument,16,-2,4,,,
3,2866,suction,no_secondary_instrument,16,-2,4,,,
3,2867,suction,no_secondary_instrument,16,-2,5,,,
3,2868,suction,no_secondary_instrument,16,-2,5,,,
3,2869,suction,no_secondary_instrument,16,-2,5,,,
3,2870,suction,no_secondary_instrument,16,-2,4,,,
3,2871,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2872,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2873,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2874,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2875,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2876,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2877,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2878,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2879,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2880,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2881,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2882,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2883,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2884,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2885,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2886,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2887,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2888,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2889,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2890,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2891,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2892,suction,no_secondary_instrument,16,-2,3,,,
3,2893,suction,no_secondary_instrument,16,-2,3,,,
3,2894,suction,no_secondary_instrument,16,-2,3,,,
3,2895,suction,no_secondary_instrument,16,-2,5,,,
3,2896,suction,no_secondary_instrument,16,-2,4,,,
3,2897,suction,no_secondary_instrument,16,-2,4,,,
3,2898,suction,no_secondary_instrument,16,-2,3,,,
3,2899,suction,no_secondary_instrument,16,-2,3,,,
3,2900,suction,no_secondary_instrument,16,-2,4,,,
3,2901,suction,no_secondary_instrument,16,-2,3,,,
3,2902,suction,no_secondary_instrument,16,-2,3,,,
3,2903,suction,no_secondary_instrument,16,-2,3,,,
3,2904,suction,no_secondary_instrument,16,-2,5,,,
3,2905,suction,no_secondary_instrument,16,-2,3,,,
3,2906,suction,no_secondary_instrument,16,-2,3,,,
3,2907,suction,no_secondary_instrument,16,-2,5,,,
3,2908,suction,no_secondary_instrument,16,-2,4,,,
3,2909,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2910,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2911,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2912,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2913,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2914,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2915,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2916,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2917,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2918,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2919,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2920,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2921,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2922,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2923,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2924,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2925,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2926,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2927,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2928,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2929,no_visible_instrument,no_secondary_instrument,0,-2,,,,
3,2930,suction,no_secondary_instrument,16,-2,5,,,
3,2931,suction,no_secondary_instrument,16,-2,4,,,
3,2932,suction,no_secondary_instrument,16,-2,3,,,
3,2933,suction,no_secondary_instrument,16,-2,5,,,
3,2934,suction,no_secondary_instrument,16,-2,3,,,
3,2935,suction,no_secondary_instrument,16,-2,3,,,
3,2936,suction,no_secondary_instrument,16,-2,3,,,
3,2937,suction,no_secondary_instrument,16,-2,3,,,
3,2938,suction,no_secondary_instrument,16,-2,3,,,
3,2939,suction,no_secondary_instrument,16,-2,5,,,
3,2940,suction,no_secondary_instrument,16,-2,3,,,
3,2941,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2942,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2943,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2944,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2945,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2946,no_visible_instrument,no_secondary_instrument,0,-2,3,3,,
3,2947,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2948,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2949,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2950,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2951,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2952,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2953,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2954,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2955,no_visible_instrument,no_secondary_instrument,0,-2,5,,,
3,2956,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2957,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2958,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2959,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2960,no_visible_instrument,no_secondary_instrument,0,-2,3,3,,
3,2961,no_visible_instrument,no_secondary_instrument,0,-2,3,3,,
3,2962,no_visible_instrument,no_secondary_instrument,0,-2,3,3,,
3,2963,no_visible_instrument,no_secondary_instrument,0,-2,3,3,,
3,2964,no_visible_instrument,no_secondary_instrument,0,-2,4,,,
3,2965,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2966,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2967,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2968,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2969,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2970,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2971,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2972,no_visible_instrument,no_secondary_instrument,0,-2,4,,,
3,2973,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2974,no_visible_instrument,no_secondary_instrument,0,-2,4,,,
3,2975,no_visible_instrument,no_secondary_instrument,0,-2,4,,,
3,2976,no_visible_instrument,no_secondary_instrument,0,-2,4,,,
3,2977,no_visible_instrument,no_secondary_instrument,0,-2,4,,,
3,2978,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2979,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2980,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2981,suction,no_secondary_instrument,16,-2,3,,,
3,2982,suction,no_secondary_instrument,16,-2,3,,,
3,2983,suction,no_secondary_instrument,16,-2,3,,,
3,2984,suction,no_secondary_instrument,16,-2,3,,,
3,2985,suction,no_secondary_instrument,16,-2,3,,,
3,2986,suction,no_secondary_instrument,16,-2,3,,,
3,2987,suction,no_secondary_instrument,16,-2,3,,,
3,2988,haemostatic_foam,suction,6,16,3,3,,
3,2989,haemostatic_foam,suction,6,16,3,3,,
3,2990,haemostatic_foam,suction,6,16,3,3,,
3,2991,haemostatic_foam,no_secondary_instrument,6,-2,3,,,
3,2992,haemostatic_foam,no_secondary_instrument,6,-2,3,,,
3,2993,haemostatic_foam,no_secondary_instrument,6,-2,3,,,
3,2994,haemostatic_foam,no_secondary_instrument,6,-2,3,,,
3,2995,haemostatic_foam,no_secondary_instrument,6,-2,3,,,
3,2996,haemostatic_foam,no_secondary_instrument,6,-2,3,,,
3,2997,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2998,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,2999,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,3000,no_visible_instrument,no_secondary_instrument,0,-2,2,,,
3,3001,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,3002,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,3003,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,3004,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,3005,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,3006,pituitary_rongeurs,no_secondary_instrument,11,-2,5,,,
3,3007,pituitary_rongeurs,no_secondary_instrument,11,-2,3,,,
3,3008,pituitary_rongeurs,no_secondary_instrument,11,-2,3,,,
3,3009,pituitary_rongeurs,no_secondary_instrument,11,-2,3,,,
3,3010,pituitary_rongeurs,no_secondary_instrument,11,-2,3,,,
3,3011,pituitary_rongeurs,suction,11,16,3,3,,
3,3012,pituitary_rongeurs,suction,11,16,3,3,,
3,3013,pituitary_rongeurs,suction,11,16,3,3,,
3,3014,pituitary_rongeurs,suction,11,16,3,3,,
3,3015,pituitary_rongeurs,no_secondary_instrument,11,-2,4,,,
3,3016,pituitary_rongeurs,no_secondary_instrument,11,-2,3,,,
3,3017,pituitary_rongeurs,no_secondary_instrument,11,-2,5,,,
3,3018,pituitary_rongeurs,no_secondary_instrument,11,-2,3,,,
3,3019,pituitary_rongeurs,no_secondary_instrument,11,-2,5,,,
3,3020,suction,no_secondary_instrument,16,-2,3,,,
3,3021,suction,no_secondary_instrument,16,-2,3,,,
3,3022,suction,no_secondary_instrument,16,-2,3,,,
3,3023,suction,no_secondary_instrument,16,-2,4,,,
3,3024,suction,no_secondary_instrument,16,-2,4,,,
3,3025,suction,no_secondary_instrument,16,-2,4,,,
3,3026,suction,no_secondary_instrument,16,-2,4,,,
3,3027,suction,no_secondary_instrument,16,-2,4,,,
3,3028,suction,no_secondary_instrument,16,-2,4,3,,
3,3029,suction,no_secondary_instrument,16,-2,3,,,
3,3030,suction,no_secondary_instrument,16,-2,3,,,
3,3031,suction,no_secondary_instrument,16,-2,3,,,
3,3032,suction,no_secondary_instrument,16,-2,3,,,
3,3033,suction,no_secondary_instrument,16,-2,3,,,
3,3034,suction,no_secondary_instrument,16,-2,4,,,
3,3035,suction,no_secondary_instrument,16,-2,5,,,
3,3036,suction,no_secondary_instrument,16,-2,3,,,
3,3037,suction,no_secondary_instrument,16,-2,3,,,
3,3038,suction,no_secondary_instrument,16,-2,3,,,
3,3039,suction,no_secondary_instrument,16,-2,5,,,
3,3040,suction,no_secondary_instrument,16,-2,3,,,
3,3041,suction,no_secondary_instrument,16,-2,5,,,
3,3042,suction,no_secondary_instrument,16,-2,3,,,
3,3043,suction,no_secondary_instrument,16,-2,3,,,
3,3044,suction,no_secondary_instrument,16,-2,4,,,
3,3045,suction,no_secondary_instrument,16,-2,4,,,
3,3046,suction,no_secondary_instrument,16,-2,4,,,
3,3047,suction,no_secondary_instrument,16,-2,3,,,
3,3048,no_visible_instrument,no_secondary_instrument,0,-2,3,,,
3,3049,no_visible_instrument,no_secondary_instrument,0,-2,3,3,,
